,date,description,category,type,amount,account,account_type,transaction_amount,balance_amount,is_recurring
796,2021-07-26,GREEN OLIVE MARKET,Groceries,Debit,23.38,Amazon0413,credit_card,-23.38,-15904.49,FALSE
797,2021-07-26,Spotify USA,Phone/Cable,Debit,10.79,Chase3752,credit_card,-10.79,-15915.28,TRUE
798,2021-07-27,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,2000.0,Chase3229,credit_card,2000.0,-13915.28,TRUE
799,2021-07-27,Amazon Tips*2E9MI0602,Shopping,Debit,7.0,Amazon0413,credit_card,-7.0,-13922.28,FALSE
800,2021-07-28,TARGET        00010553,Shopping,Debit,39.99,Amazon0413,credit_card,-39.99,-13962.27,FALSE
801,2021-07-28,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,2039.81,Amazon0413,credit_card,2039.81,-11922.46,TRUE
805,2021-07-29,FIRST FEDERAL CREDIT CTL,Services,Credit,69.71,Amazon0413,credit_card,69.71,-11888.37,FALSE
804,2021-07-29,AMZN Mktp US*2P23F24W0,Shopping,Debit,22.99,Amazon0413,credit_card,-22.99,-11958.08,FALSE
803,2021-07-29,WHOLEFDS MTC #10602,Groceries,Debit,2.63,Chase3229,credit_card,-2.63,-11935.09,FALSE
802,2021-07-29,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-11932.46,FALSE
806,2021-07-30,COOLSTUFFINC.COM LLC,Entertainment,Debit,145.28,Chase3229,credit_card,-145.28,-12033.65,FALSE
807,2021-07-30,APPLE.COM/BILL 866-712-7753 CA,Phone/Cable,Debit,0.99,Citi0052,credit_card,-0.99,-12034.64,TRUE
808,2021-07-31,TCGPLAYER.COM,Entertainment,Debit,6.25,Chase3229,credit_card,-6.25,-12040.89,FALSE
809,2021-07-31,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-12050.89,FALSE
810,2021-07-31,COOLSTUFFINC.COM LLC,Entertainment,Debit,1.88,Chase3229,credit_card,-1.88,-12052.77,FALSE
811,2021-08-02,toggle ai,Services,Debit,49.99,Chase3229,credit_card,-49.99,-12102.76,FALSE
817,2021-08-03,CITY GOURMET - ARCH ST,Groceries,Debit,6.48,Chase3752,credit_card,-6.48,-12258.18,FALSE
816,2021-08-03,PAYPAL *THYANGELZ,Services,Debit,95.0,Chase3229,credit_card,-95.0,-12251.7,FALSE
815,2021-08-03,Offer:Starbucks (Card,Fees/Adjustments,Credit,0.5,Chase3229,credit_card,0.5,-12156.7,FALSE
814,2021-08-03,SQ *THE BAKESHOP ON 20TH,Food/Drink,Debit,40.97,Chase3229,credit_card,-40.97,-12157.2,FALSE
813,2021-08-03,CITY GOURMET - ARCH ST,Groceries,Debit,10.48,Chase3229,credit_card,-10.48,-12116.23,FALSE
812,2021-08-03,7-ELEVEN 39229,Gas/Automotive,Debit,2.99,Chase3229,credit_card,-2.99,-12105.75,FALSE
818,2021-08-04,GREEN OLIVE MARKET,Groceries,Debit,58.48,Chase3229,credit_card,-58.48,-12316.66,FALSE
819,2021-08-04,TST* SPREAD BAGELRY - RIT,Food/Drink,Debit,23.68,Chase3229,credit_card,-23.68,-12340.34,FALSE
820,2021-08-04,TST* GOOD DOG BAR,Food/Drink,Debit,128.3,Chase3229,credit_card,-128.3,-12468.64,FALSE
821,2021-08-04,Offer:Starbucks (Card,Fees/Adjustments,Credit,0.5,Chase3229,credit_card,0.5,-12468.14,FALSE
822,2021-08-04,ENTERPRISE RENT-A-CAR,Gas/Automotive,Debit,18.9,Chase3752,credit_card,-18.9,-12487.04,FALSE
828,2021-08-05,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,37.74,Chase3752,credit_card,37.74,-12542.79,TRUE
827,2021-08-05,AMZN Mktp US*2P3WV2QQ0,Shopping,Debit,32.07,Amazon0413,credit_card,-32.07,-12580.53,FALSE
826,2021-08-05,Amazon.com*2P0LW7Q90,Shopping,Debit,21.39,Amazon0413,credit_card,-21.39,-12548.46,FALSE
824,2021-08-05,JENKINSONS FAST FOOD,Food/Drink,Debit,10.66,Amazon0413,credit_card,-10.66,-12512.07,FALSE
823,2021-08-05,WHOLEFDS MTC #10602,Groceries,Debit,14.37,Chase3229,credit_card,-14.37,-12501.41,FALSE
825,2021-08-05,JENKINSON'S PAVILLION,Entertainment,Debit,15.0,Amazon0413,credit_card,-15.0,-12527.07,FALSE
829,2021-08-06,BROOKLYN MUSEUM,Services,Debit,50.0,Chase3752,credit_card,-50.0,-12592.79,FALSE
830,2021-08-06,GGMC PARKING LLC,Gas/Automotive,Debit,14.0,Chase3752,credit_card,-14.0,-12606.79,FALSE
835,2021-08-07,Amazon.com*2P6TC8D40,Shopping,Debit,200.0,Amazon0413,credit_card,-200.0,-12919.23,FALSE
831,2021-08-07,CHICK-FIL-A #04353,Food/Drink,Debit,31.33,Chase3229,credit_card,-31.33,-12638.12,FALSE
832,2021-08-07,TST* SWEET CHICK - PROSPE,Food/Drink,Debit,3.87,Chase3229,credit_card,-3.87,-12641.99,FALSE
833,2021-08-07,TST* SWEET CHICK - PROSPE,Food/Drink,Debit,67.24,Chase3229,credit_card,-67.24,-12709.23,FALSE
834,2021-08-07,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-12719.23,FALSE
837,2021-08-08,BP#2051035BP METUCHEN SE,Gas/Automotive,Debit,35.0,Chase3229,credit_card,-35.0,-12971.28,FALSE
838,2021-08-08,SHOPRITESPLAINFIELDS1,Groceries,Debit,99.19,Amazon0413,credit_card,-99.19,-13070.47,FALSE
836,2021-08-08,PREMIER CAR WASH,Gas/Automotive,Debit,17.05,Chase3229,credit_card,-17.05,-12936.28,FALSE
839,2021-08-09,Amazon.com*2D4SM6OH1,Shopping,Debit,47.44,Amazon0413,credit_card,-47.44,-13117.91,FALSE
840,2021-08-10,SHOPRITESPLAINFIELDS1,Groceries,Debit,10.28,Chase3229,credit_card,-10.28,-13128.19,FALSE
841,2021-08-10,JOSE TEJAS BORDER CAFE,Food/Drink,Debit,83.95,Chase3752,credit_card,-83.95,-13212.14,FALSE
842,2021-08-11,PHATTRA THAI RESTAURANT,Food/Drink,Debit,49.38,Chase3229,credit_card,-49.38,-13261.52,FALSE
843,2021-08-11,RITAS #145,Food/Drink,Debit,19.01,Chase3229,credit_card,-19.01,-13280.53,FALSE
844,2021-08-11,Offer:Starbucks (Card,Fees/Adjustments,Credit,0.5,Chase3229,credit_card,0.5,-13280.03,FALSE
845,2021-08-11,AUTOPAY 201215063353120RAUTOPAY AUTO-PMT,Payment/Credit,Credit,562.2,Citi0052,credit_card,562.2,-12717.83,TRUE
846,2021-08-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,Amazon0413,credit_card,-39.0,-12756.83,FALSE
847,2021-08-12,GREEN OLIVE MARKET,Groceries,Debit,59.15,Amazon0413,credit_card,-59.15,-12815.98,FALSE
848,2021-08-12,COMCAST CABLE COMM 800-COMCAST FL,Phone/Cable,Debit,81.55,Citi0052,credit_card,-81.55,-12897.53,TRUE
849,2021-08-12,ERAC TOLL 41Z3SK,Gas/Automotive,Debit,23.95,Chase3752,credit_card,-23.95,-12921.48,FALSE
854,2021-08-13,GIANT HEIRLOOM #6552,Groceries,Debit,10.98,Chase3752,credit_card,-10.98,-13332.64,FALSE
853,2021-08-13,GIANT HEIRLOOM #6552,Groceries,Debit,13.19,Chase3752,credit_card,-13.19,-13321.66,FALSE
852,2021-08-13,SUNOCO 0368298601,Gas/Automotive,Debit,74.42,Chase3752,credit_card,-74.42,-13308.47,FALSE
851,2021-08-13,TMOBILE*AUTO PAY,Phone/Cable,Debit,302.57,Chase3229,credit_card,-302.57,-13234.05,TRUE
850,2021-08-13,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-12931.48,FALSE
855,2021-08-14,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-13342.64,FALSE
856,2021-08-14,TCGPLAYER.COM,Entertainment,Debit,63.44,Chase3229,credit_card,-63.44,-13406.08,FALSE
857,2021-08-15,IDEAL MARKET PLACE,Groceries,Debit,7.43,Chase3229,credit_card,-7.43,-13413.51,FALSE
858,2021-08-15,PAYPAL *ZORUAPRODUCTIONS8,Services,Debit,55.0,Chase3229,credit_card,-55.0,-13468.51,FALSE
859,2021-08-15,GOOGLE *Google Storage 650-253-0000 CA,Phone/Cable,Debit,1.99,Citi0052,credit_card,-1.99,-13470.5,TRUE
869,2021-08-16,TARGET.COM  *,Shopping,Debit,3.67,Amazon0413,credit_card,-3.67,-13804.9,FALSE
868,2021-08-16,SHOPRITESPLAINFIELDS1,Groceries,Debit,61.39,Amazon0413,credit_card,-61.39,-13801.23,FALSE
867,2021-08-16,AMZN Mktp US,Shopping,Credit,13.81,Amazon0413,credit_card,13.81,-13739.84,FALSE
866,2021-08-16,TARGET.COM  *,Shopping,Debit,34.05,Amazon0413,credit_card,-34.05,-13753.65,FALSE
865,2021-08-16,TCGPLAYER.COM,Entertainment,Debit,22.82,Chase3229,credit_card,-22.82,-13719.6,FALSE
862,2021-08-16,COOLSTUFFINC.COM LLC,Entertainment,Credit,145.28,Chase3229,credit_card,145.28,-13505.24,FALSE
863,2021-08-16,TST* FRIEDMANS - CHELSEA,Food/Drink,Debit,52.65,Chase3229,credit_card,-52.65,-13557.89,FALSE
864,2021-08-16,BANANA REPUBLIC ON-LINE,Shopping,Debit,138.89,Chase3229,credit_card,-138.89,-13696.78,FALSE
860,2021-08-16,THE HOME DEPOT 944,Shopping,Debit,27.7,Chase3229,credit_card,-27.7,-13498.2,FALSE
861,2021-08-16,THE UPS STORE 4260,Services,Debit,152.32,Chase3229,credit_card,-152.32,-13650.52,FALSE
870,2021-08-17,BARNES &amp; NOBLE #2162,Food/Drink,Debit,2.24,Chase3229,credit_card,-2.24,-13807.14,FALSE
871,2021-08-17,THE UPS STORE 4260,Services,Debit,134.89,Chase3229,credit_card,-134.89,-13942.03,FALSE
872,2021-08-17,COOLSTUFFINC.COM LLC,Entertainment,Credit,3.69,Chase3229,credit_card,3.69,-13938.34,FALSE
873,2021-08-17,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-13948.34,FALSE
874,2021-08-17,PAYPAL *TRIN13HEMP,Services,Debit,56.0,Chase3229,credit_card,-56.0,-14004.34,FALSE
876,2021-08-17,TARGET        00010553,Shopping,Debit,63.62,Amazon0413,credit_card,-63.62,-14077.01,FALSE
877,2021-08-17,MEALHI5 LLC.,Food/Drink,Debit,51.01,Amazon0413,credit_card,-51.01,-14128.02,FALSE
875,2021-08-17,Disney PLUS,Phone/Cable,Debit,9.05,Chase3229,credit_card,-9.05,-14013.39,TRUE
878,2021-08-18,AMERICAN AIR0010276797423,Gas/Automotive,Debit,30.0,Chase3229,credit_card,-30.0,-14158.02,FALSE
879,2021-08-18,OLDE GLORY COFFEE 5101,Food/Drink,Debit,9.68,Chase3229,credit_card,-9.68,-14167.7,FALSE
880,2021-08-18,TCGPLAYER.COM,Entertainment,Debit,33.88,Chase3229,credit_card,-33.88,-14201.58,FALSE
881,2021-08-18,AMZN Digital*2D30N9Q51,Shopping,Debit,5.99,Amazon0413,credit_card,-5.99,-14207.57,FALSE
882,2021-08-19,DC TRANSIT SERVICE CENTER,Gas/Automotive,Debit,10.0,Chase3229,credit_card,-10.0,-14217.57,FALSE
883,2021-08-19,NETFLIX.COM,Phone/Cable,Debit,19.45,Chase3229,credit_card,-19.45,-14237.02,TRUE
884,2021-08-19,PUBLIX #550,Groceries,Debit,153.68,Amazon0413,credit_card,-153.68,-14390.7,FALSE
886,2021-08-20,PAYPAL *EBAY US 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,41.71,Citi0052,credit_card,-41.71,-14445.4,FALSE
885,2021-08-20,Amazon Prime*2D7N799T1,Phone/Cable,Debit,12.99,Amazon0413,credit_card,-12.99,-14403.69,TRUE
887,2021-08-21,COOLSTUFFINC.COM LLC,Entertainment,Debit,0.47,Chase3229,credit_card,-0.47,-14445.87,FALSE
888,2021-08-21,TARGET        00010751,Shopping,Debit,38.7,Amazon0413,credit_card,-38.7,-14484.57,FALSE
889,2021-08-21,WALGREENS #7458 MIAMI FL,Shopping,Debit,2.45,Citi0052,credit_card,-2.45,-14487.02,FALSE
890,2021-08-21,THE HOME DEPOT #0210 MIAMI FL,Shopping,Debit,5.08,Citi0052,credit_card,-5.08,-14492.1,FALSE
891,2021-08-21,SQ *SWEET MELODY ICE C Palmetto Bay FL,Food/Drink,Debit,34.1,Citi0052,credit_card,-34.1,-14526.2,FALSE
892,2021-08-22,PUBLIX #550,Groceries,Debit,32.37,Chase3229,credit_card,-32.37,-14558.57,FALSE
893,2021-08-22,AMZN Mktp US*2D3F897T0,Shopping,Debit,14.97,Amazon0413,credit_card,-14.97,-14573.54,FALSE
898,2021-08-23,PAYPAL *EBAY US 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,43.87,Citi0052,credit_card,-43.87,-14784.98,FALSE
896,2021-08-23,EXXONMOBIL 97581292 MIAMI FL,Gas/Automotive,Debit,35.0,Citi0052,credit_card,-35.0,-14652.88,FALSE
897,2021-08-23,STAPLES 00117218 MIAMI FL,Shopping,Debit,88.23,Citi0052,credit_card,-88.23,-14741.11,FALSE
894,2021-08-23,THE HOME DEPOT 210,Shopping,Debit,41.26,Amazon0413,credit_card,-41.26,-14614.8,FALSE
895,2021-08-23,AMZN Mktp US*2D2HB9YP1,Shopping,Debit,3.08,Amazon0413,credit_card,-3.08,-14617.88,FALSE
899,2021-08-24,USPS PO 1159030194,Shopping,Debit,21.65,Chase3229,credit_card,-21.65,-14806.63,FALSE
900,2021-08-24,COOLSTUFFINC.COM LLC,Entertainment,Credit,3.83,Chase3229,credit_card,3.83,-14802.8,FALSE
901,2021-08-24,COOLSTUFFINC.COM LLC,Entertainment,Credit,46.19,Chase3229,credit_card,46.19,-14756.61,FALSE
902,2021-08-24,Amazon.com*2D8V74B12,Shopping,Debit,47.33,Amazon0413,credit_card,-47.33,-14803.94,FALSE
903,2021-08-24,PAYPAL *VIZMEDIALLC 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,1.99,Citi0052,credit_card,-1.99,-14805.93,FALSE
904,2021-08-25,PUBLIX #550,Groceries,Debit,108.6,Amazon0413,credit_card,-108.6,-14914.53,FALSE
911,2021-08-26,SQ *SHAKE SHACK Miami FL,Food/Drink,Debit,11.55,Citi0052,credit_card,-11.55,-14994.3,FALSE
913,2021-08-26,Spotify USA,Phone/Cable,Debit,10.79,Chase3752,credit_card,-10.79,-15052.28,TRUE
912,2021-08-26,BANANAREPUBLIC US 8427 MIAMI FL,Shopping,Debit,47.19,Citi0052,credit_card,-47.19,-15041.49,FALSE
910,2021-08-26,VICKY BAKERY PALMETTO BAY,Food/Drink,Debit,19.72,Amazon0413,credit_card,-19.72,-14982.75,FALSE
909,2021-08-26,NAVARRO DISCOUNT PHARMACY,Healthcare,Debit,8.74,Amazon0413,credit_card,-8.74,-14963.03,FALSE
908,2021-08-26,TCGPLAYER.COM,Entertainment,Debit,43.76,Chase3229,credit_card,-43.76,-14954.29,FALSE
907,2021-08-26,HLU*Hulu 771611184362-U,Phone/Cable,Debit,13.57,Chase3229,credit_card,-13.57,-14910.53,TRUE
906,2021-08-26,TST* SERGIO S RESTAURANT,Food/Drink,Debit,97.78,Chase3229,credit_card,-97.78,-14896.96,FALSE
905,2021-08-26,BANANA REPUBLIC ON-LINE,Shopping,Credit,115.35,Chase3229,credit_card,115.35,-14799.18,FALSE
914,2021-08-27,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,3000.0,Chase3229,credit_card,3000.0,-12052.28,TRUE
915,2021-08-27,AMZN Mktp US,Shopping,Credit,14.97,Amazon0413,credit_card,14.97,-12037.31,FALSE
916,2021-08-27,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,1474.44,Amazon0413,credit_card,1474.44,-10562.87,TRUE
917,2021-08-27,USPS PO 1159030194 MIAMI FL,Shopping,Debit,17.3,Citi0052,credit_card,-17.3,-10580.17,FALSE
918,2021-08-28,PINECREST BAKERY 1,Food/Drink,Debit,3.34,Chase3229,credit_card,-3.34,-10583.51,FALSE
919,2021-08-28,SAFFRON INDIAN CUISINE,Food/Drink,Debit,71.99,Chase3229,credit_card,-71.99,-10655.5,FALSE
920,2021-08-28,STAPLES 00117218 MIAMI FL,Shopping,Credit,81.29,Citi0052,credit_card,81.29,-10574.21,FALSE
923,2021-08-29,PAYPAL *EBAY US 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,417.28,Citi0052,credit_card,-417.28,-11025.2,FALSE
921,2021-08-29,PUBLIX #550,Groceries,Debit,10.18,Amazon0413,credit_card,-10.18,-10584.39,FALSE
922,2021-08-29,AMZN Mktp US*2D4WY7WO2,Shopping,Debit,23.53,Amazon0413,credit_card,-23.53,-10607.92,FALSE
924,2021-08-30,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-11035.2,FALSE
925,2021-08-30,AMZ*Artifact Uprisin,Shopping,Debit,53.99,Amazon0413,credit_card,-53.99,-11089.19,FALSE
926,2021-08-30,Amazon.com*254JR3GR0,Shopping,Debit,6.39,Amazon0413,credit_card,-6.39,-11095.58,FALSE
927,2021-08-30,APPLE.COM/BILL 866-712-7753 CA,Phone/Cable,Debit,0.99,Citi0052,credit_card,-0.99,-11096.57,TRUE
928,2021-08-30,USPS PO 1159030194 MIAMI FL,Shopping,Debit,4.25,Citi0052,credit_card,-4.25,-11100.82,FALSE
929,2021-08-30,CFA Institute 4349515499 VA,Services,Debit,481.25,Citi0052,credit_card,-481.25,-11582.07,FALSE
930,2021-08-30,WENDY'S 1699,Food/Drink,Debit,20.2,Chase3752,credit_card,-20.2,-11602.27,FALSE
934,2021-08-31,TARGET.COM * 800-591-3869 MN,Shopping,Debit,10.51,Citi0052,credit_card,-10.51,-11765.74,FALSE
933,2021-08-31,TARGET.COM * 800-591-3869 MN,Shopping,Debit,8.5,Citi0052,credit_card,-8.5,-11755.23,FALSE
932,2021-08-31,ADVANCE AUTO PARTS #93 MIAMI FL,Gas/Automotive,Debit,28.87,Citi0052,credit_card,-28.87,-11746.73,FALSE
931,2021-08-31,Amazon.com*2598K9561,Groceries,Debit,115.59,Amazon0413,credit_card,-115.59,-11717.86,FALSE
945,2021-09-01,TARGET.COM * 800-591-3869 MN,Shopping,Debit,16.99,Citi0052,credit_card,-16.99,-12075.63,FALSE
946,2021-09-01,5GUYS 0346 ECOMM,Food/Drink,Debit,46.21,Chase3752,credit_card,-46.21,-12121.84,FALSE
943,2021-09-01,SP * PROJECTCCG MONTEBELLO CA,Entertainment,Debit,5.0,Citi0052,credit_card,-5.0,-11963.01,FALSE
942,2021-09-01,TST* SUSHI MAKI - KEND MIAMI FL,Food/Drink,Debit,65.18,Citi0052,credit_card,-65.18,-11958.01,FALSE
941,2021-09-01,AMZN Mktp US*257YR7QM0,Shopping,Debit,18.18,Amazon0413,credit_card,-18.18,-11892.83,FALSE
944,2021-09-01,TARGET.COM * 800-591-3869 MN,Shopping,Debit,95.63,Citi0052,credit_card,-95.63,-12058.64,FALSE
939,2021-09-01,Amazon Tips*253AU28X0,Shopping,Debit,7.0,Amazon0413,credit_card,-7.0,-11861.81,FALSE
938,2021-09-01,Amazon.com*252750NY2,Shopping,Debit,15.14,Amazon0413,credit_card,-15.14,-11854.81,FALSE
937,2021-09-01,Amazon.com*250VX7N02,Shopping,Debit,15.45,Amazon0413,credit_card,-15.45,-11839.67,FALSE
936,2021-09-01,AMZN Mktp US*250AV4QS0,Shopping,Debit,18.18,Amazon0413,credit_card,-18.18,-11824.22,FALSE
935,2021-09-01,SHELL OIL 57543872600,Gas/Automotive,Debit,40.3,Amazon0413,credit_card,-40.3,-11806.04,FALSE
940,2021-09-01,TARGET        00010751,Shopping,Debit,12.84,Amazon0413,credit_card,-12.84,-11874.65,FALSE
947,2021-09-02,TMX*Terminix Intl,Services,Debit,129.0,Chase3229,credit_card,-129.0,-12250.84,TRUE
948,2021-09-02,COOLSTUFFINC.COM LLC,Entertainment,Debit,4.8,Chase3229,credit_card,-4.8,-12255.64,FALSE
949,2021-09-02,TARGET.COM * 800-591-3869 MN,Shopping,Credit,10.51,Citi0052,credit_card,10.51,-12245.13,FALSE
950,2021-09-02,KOHL'S #1247 KENDALL FL,Shopping,Debit,4.27,Citi0052,credit_card,-4.27,-12249.4,FALSE
953,2021-09-03,PAYPAL *MRBLANKS2009 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,70.0,Citi0052,credit_card,-70.0,-12334.85,FALSE
951,2021-09-03,TCGPLAYER.COM,Entertainment,Debit,38.98,Chase3229,credit_card,-38.98,-12288.38,FALSE
952,2021-09-03,AMZN Mktp US,Shopping,Credit,23.53,Amazon0413,credit_card,23.53,-12264.85,FALSE
955,2021-09-04,CHEVRON 0202649 MIAMI FL,Gas/Automotive,Debit,41.42,Citi0052,credit_card,-41.42,-12404.1,FALSE
954,2021-09-04,MOD PIZZA THE PALMS,Food/Drink,Debit,27.83,Chase3229,credit_card,-27.83,-12362.68,FALSE
959,2021-09-05,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,100.17,Chase3752,credit_card,100.17,-12440.26,TRUE
958,2021-09-05,PUBLIX #550,Groceries,Debit,7.82,Chase3752,credit_card,-7.82,-12540.43,FALSE
956,2021-09-05,Amazon.com*254C16RU0,Groceries,Debit,94.06,Amazon0413,credit_card,-94.06,-12498.16,FALSE
957,2021-09-05,NARUTO 88 BISTRO MIAMI FL Digital Account Number XXXXXXXXXXXX9070,Food/Drink,Debit,34.45,Citi0052,credit_card,-34.45,-12532.61,FALSE
960,2021-09-06,Amazon.com,Groceries,Credit,2.09,Amazon0413,credit_card,2.09,-12438.17,FALSE
961,2021-09-06,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,11.8,Citi0052,credit_card,-11.8,-12449.97,FALSE
962,2021-09-06,TARGET.COM * 800-591-3869 MN,Shopping,Debit,38.05,Citi0052,credit_card,-38.05,-12488.02,FALSE
963,2021-09-06,PUBLIX #550 MIAMI FL,Groceries,Debit,8.75,Citi0052,credit_card,-8.75,-12496.77,FALSE
964,2021-09-06,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,3.23,Citi0052,credit_card,-3.23,-12500.0,FALSE
965,2021-09-06,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,7.75,Citi0052,credit_card,-7.75,-12507.75,FALSE
966,2021-09-06,THE HOME DEPOT #0210 MIAMI FL,Shopping,Debit,43.79,Citi0052,credit_card,-43.79,-12551.54,FALSE
967,2021-09-07,AMZN Mktp US*2G0IO6OU1,Shopping,Debit,5.83,Amazon0413,credit_card,-5.83,-12557.37,FALSE
968,2021-09-07,Amazon Tips*2G1LW8O01,Shopping,Debit,7.0,Amazon0413,credit_card,-7.0,-12564.37,FALSE
969,2021-09-07,CORETCG 626-577-6696 CA,Entertainment,Debit,10.0,Citi0052,credit_card,-10.0,-12574.37,FALSE
970,2021-09-07,DC TRANSIT SERVICE CEN MIAMI FL,Gas/Automotive,Debit,5.0,Citi0052,credit_card,-5.0,-12579.37,FALSE
971,2021-09-07,TARGET.COM * 800-591-3869 MN,Shopping,Debit,35.53,Citi0052,credit_card,-35.53,-12614.9,FALSE
973,2021-09-08,WALGREENS #7458,Healthcare,Debit,16.57,Amazon0413,credit_card,-16.57,-12671.45,FALSE
974,2021-09-08,PINECREST BAKERY 11 MIAMI FL Digital Account Number XXXXXXXXXXXX9070,Food/Drink,Debit,4.52,Citi0052,credit_card,-4.52,-12675.97,FALSE
972,2021-09-08,SP * LITTLE FOLKS NYC,Shopping,Debit,39.98,Amazon0413,credit_card,-39.98,-12654.88,FALSE
975,2021-09-08,PINECREST BAKERY 11 MIAMI FL Digital Account Number XXXXXXXXXXXX9070,Food/Drink,Debit,8.86,Citi0052,credit_card,-8.86,-12684.83,FALSE
976,2021-09-09,WALGREENS #7458,Healthcare,Debit,13.27,Amazon0413,credit_card,-13.27,-12698.1,FALSE
977,2021-09-09,TARGET        00009688,Shopping,Debit,38.52,Amazon0413,credit_card,-38.52,-12736.62,FALSE
978,2021-09-09,GOOGLE *Google Store 855-836-3987 CA,Phone/Cable,Debit,37.45,Citi0052,credit_card,-37.45,-12774.07,TRUE
980,2021-09-10,Amazon.com*2G1SK6TK0,Shopping,Debit,49.22,Amazon0413,credit_card,-49.22,-12863.07,FALSE
979,2021-09-10,IKEA MIAMI,Shopping,Debit,39.78,Amazon0413,credit_card,-39.78,-12813.85,FALSE
981,2021-09-11,AUTOPAY 201215063353120RAUTOPAY AUTO-PMT,Payment/Credit,Credit,96.74,Citi0052,credit_card,96.74,-12766.33,TRUE
982,2021-09-11,SQ *VICE CITY BEAN THE Miami FL,Food/Drink,Debit,6.62,Citi0052,credit_card,-6.62,-12772.95,FALSE
983,2021-09-11,SQ *VICE CITY BEAN THE El Portal FL,Food/Drink,Debit,7.15,Citi0052,credit_card,-7.15,-12780.1,FALSE
988,2021-09-12,TST* THE CITADEL MARKE MIAMI FL,Food/Drink,Debit,42.93,Citi0052,credit_card,-42.93,-12986.78,FALSE
984,2021-09-12,TCGPLAYER.COM,Entertainment,Debit,66.35,Chase3229,credit_card,-66.35,-12846.45,FALSE
985,2021-09-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,Amazon0413,credit_card,-39.0,-12885.45,FALSE
986,2021-09-12,AMZN Mktp US*2G4LU41Q0,Shopping,Debit,39.55,Amazon0413,credit_card,-39.55,-12925.0,FALSE
987,2021-09-12,eBay O*27-07590-51539 San Jose CA Digital Account Number XXXXXXXXXXXX9070,Entertainment,Debit,18.85,Citi0052,credit_card,-18.85,-12943.85,FALSE
989,2021-09-12,COMCAST CABLE COMM 800-COMCAST FL,Phone/Cable,Debit,81.55,Citi0052,credit_card,-81.55,-13068.33,TRUE
990,2021-09-13,TMOBILE*AUTO PAY,Phone/Cable,Debit,294.24,Chase3229,credit_card,-294.24,-13362.57,TRUE
991,2021-09-13,Amazon.com*2G5IM4GU0,Groceries,Debit,120.38,Amazon0413,credit_card,-120.38,-13482.95,FALSE
992,2021-09-13,TST* THE CITADEL MARKE MIAMI FL Digital Account Number XXXXXXXXXXXX9070,Food/Drink,Debit,65.71,Citi0052,credit_card,-65.71,-13548.66,FALSE
993,2021-09-13,PAYPAL *GIVEBUTTER 8884861396 DC Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,56.8,Citi0052,credit_card,-56.8,-13605.46,FALSE
994,2021-09-13,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,20.82,Citi0052,credit_card,-20.82,-13626.28,FALSE
999,2021-09-14,PDLJ-CAFE EL RENACER MIAMI FL,Food/Drink,Debit,12.64,Citi0052,credit_card,-12.64,-13688.3,FALSE
998,2021-09-14,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,0.39,Citi0052,credit_card,-0.39,-13675.66,FALSE
997,2021-09-14,AMZN Mktp US*2G7GI0C42,Shopping,Debit,23.53,Amazon0413,credit_card,-23.53,-13675.27,FALSE
996,2021-09-14,Amazon Tips*2G4P19HB1,Shopping,Debit,7.0,Amazon0413,credit_card,-7.0,-13651.74,FALSE
995,2021-09-14,NARUTO 88 BISTRO,Food/Drink,Debit,18.46,Chase3229,credit_card,-18.46,-13644.74,FALSE
1000,2021-09-15,STARBUCKS 800-782-7282,Food/Drink,Debit,10.0,Chase3229,credit_card,-10.0,-13698.3,FALSE
